Parameter_Name,Column3,Column4,Column5,File_Count
C_CTM_CSF_O2_Drt_Off_Ratio,0376,12,224E,7
C_NXL_NAC_Out_Tmptr_LLim,0372,12,224B,7
C_NXP_OSC_Norm_Int,0362,12,223D,7
C_ATP_fc_NAC_Out_Lag,034D,12,222A,7
T_ATP_mf_Trbn_Out_O2_Ovr_Enbl,0350,12,222C,7
Aux2_Quantity_Beta1_Override_Value,911A,12,144B,7
T_RGM_Midload_Trim_User_Override,9106,12,143A,7
Vehicle_Theft_ITN_4254_Pad,8D3F,12,109E,6
Sys_WD_Debounce_CatFuel_Limit,8882,12,084C,7
C_FS_Inj_Driver_Debounce_Time,8851,12,081C,7
Flash_Failure_Flag,1069,0012,0065,16
Cold_Start_Aid_1_Driver_Feedback_Map,1573,0012,063B,16
T2_Neutral_Driver_Map,1579,0012,063E,16
ASG_Jcomm_Gain_Set_Pad_00,155A,12,062C,7
C_OBD_EGR_Low_Flow_Min_SC_EGR_Pos,0B60,12,28C5,6
Cat_In_Temp_PP_Low_Set,0A72,12,27DF,6
C_FSST_p_SetMaxHpTst,0A7D,12,27F2,6
C_ATM_ATD_DeSOx_User_Val,0958,12,26FF,6
C_SFD_Forced_PSOI_Limit,090F,12,26BD,6
C_VGT_Act_Err_DeSoot_MCF_Error_Limit,0900,12,26AF,6
HPCR_Aux3inj_Duration_Override_Value,094A,12,26F6,6
C_DOC_Out_Tmptr_HiThd_Time,07C7,12,25A3,7
C_EGT_Load_Dec_Count,0719,12,25BD,6
C_RGM_Lambda_FF2_User_Value,0802,12,25DC,7
C_TSR_SS_T13_Negative_Thd,082E,12,25DF,7
C_VGT_Dynamic_Comp_Enable,0840,12,25E2,6
CEN_Soft_ID_Mask_1,066D,12,24C6,7
C_NAC_Transport_Delay,06B5,12,24B0,7
C_OBD_NAC_Health_Lim,0634,12,24D5,7
C_OBD_RPF_Flow_Rate_5,06DC,12,24F4,7
C_OBD_RPF_NAC_Out_Thd,06E8,12,24FE,7
Cruise_Control_ITN_1689_Pad,0699,12,24E5,7
C_SFL_Final_Tmptr_2,06C8,12,24E4,7
C_Up_O2_Fault_Decrement,06E1,12,24F8,7
Cat_Out_Lambda_Sensor1_Low_Default,04F6,12,23A2,7
HPCR_IRCHG_Period,8041,0012,023C,16
PDD_hp_drain_c,04F8,12,23A3,7
C_FAF_AC_SS_Throttle_Time_Thd,02F9,12,22D4,7
J1939_Engine_Temperature_Broadcast_Enable,043B,12,22F2,7
ASG_Throttle_Gain_Set_Pad_1,02C6,12,21AD,7
C_CBM_Aux2_Lim_Offset,0308,12,21F5,7
C_DeSOx_KH_Lambda_Target,0306,12,21F3,7
MAF_Timeout_Timer_Limit,029E,12,21B3,7
EGR_Over_Temp_Max_Limit,1211,12,019B,6
C_ATP_Veh_Spd_ss_Tolerence,90BA,12,13FB,6
C_Flow_Gain_Sched_Hyst,90A1,12,13E7,7
C_VGT_HYSTTEST_Max_Temp,8D59,12,10B5,6
Tool_PTO_Droop_Adj_Offset_Maximum,0009,0012,0010,16
Aux_Quantity_Beta0_Override_Value,8828,12,07F6,7
EB_Fuel_to_Brake_Delay_RPM_2,1071,0012,007E,16
HPCR_Cusum_Scale,1626,0012,06CA,16
LSG_TCU_Enable,14EF,12,05E4,7
HPCR_Curr_Comp_Der_Pad_1,80F3,12,02E4,7
HPCR_Derivative_Gain_Pad_1,80F0,12,02E1,7
AD_Intake_Manifold_Temperature_Filtered_Value,03ED,12,0000,7
AD_Virtual_HW_Raw_Data_09,150D,0012,0000,8
Air_Filter_Monitor_Status,083C,12,0000,6
Ambient_Air_Pressure_Key_On_Error,1036,12,0000,7
ASG_As_Gain_Set_Pad_1,02C5,12,0000,7
ATM_ATD_Dp_Derate_Ovrd_En,0765,12,0000,7
ATM_ATD_Dp_Derate_User_Val,0765,12,0000,7
ATM_ATD_Dp_Error_Ovrd_En,0765,12,0000,7
ATM_ATD_Dp_Error_User_Val,0765,12,0000,7
ATP_NOx_Ave_Veh_Spd,90B9,12,0000,6
Aux2_Quantity_IMT_DeSoot,9112,12,0000,7
Boost_Voltage_High_Error,1036,12,0000,7
Boost_Voltage_Low_Error,1036,12,0000,7
CAC_Lk_MCF_Delta,0AA1,12,0000,6
Cam_Crank_Plausibility_1,819B,0012,0000,16
Cat_Out_Lambda_Sensor1_Default,8B03,12,0AA9,6
Cat_Out_Temperature1_Actual,8B04,12,0000,7
CBR_FAF_Corr_Alpha0,08C9,12,0000,6
C_Catalyst_Warning_Severe_Chime_Count,8B2D,12,0ACB,6
CCS_Pressure_High_Error,1036,12,0000,7
CCS_Pressure_Very_High_Error,1036,12,0000,7
CDR_Failed_Open_Error,1036,12,0000,7
C_EGA_Dr_Open_Fault_Set_Count,1908,12,0D23,7
C_EGA_HB1_Inrush_Retry_Incrt,17CD,0012,0C30,8
C_EGA_Tmptr_Low_Threshold,17BF,0012,0C24,8
C_FSST_p_ControlMpropTstEnbl,8A88,12,0A3F,6
Chry_Err24,8A12,0012,0000,16
C_OBD_BB_EOT_EGR_Pos_Thd,1A2E,12,0E11,6
C_Out_Temperature_Fueling_Limiting_Enable,106B,0012,0000,16
C_Out_Temperature_Restart_Enable,106B,0012,0000,16
C_Out_Temperature_RPM_Limiting_Enable,106B,0012,0000,16
C_Out_Temperature_Shutdown_Enable,106B,0012,0000,16
Cruise_SC_Source_Driver_High_Control_Error,1036,0012,0000,16
Cruise_SC_Source_Driver_Low_Control_Error,1036,0012,0000,16
Cruise_Vacuum_Driver_High_Control_Error,1036,0012,0000,16
Cruise_Vacuum_Driver_Low_Control_Error,1036,0012,0000,16
CTM_CSF_Tmptr_FB_Post2_Fuel,037C,12,0000,7
CTM_FFD_Cat_Fuel_Output,90C1,12,0000,7
C_TPE_Exhaust_Inj_Aux2,198C,12,0D92,7
DeSOx_Filtered_Lambda_Ref,0287,12,0000,7
Dn_O2_Htr_Func_State,06E2,12,0000,7
EAC_Error_Derivative,90A0,12,0000,7
EB_Cab_Heat_Active,04A0,12,0000,7
EGA_Back_EMF,17A9,0012,0000,8
EGR_Cooler_BP_Temp_Timer,07E6,12,0000,6
EGR_Cooler_Bypass_Delay_Timer,05C1,12,0000,7
EGR_Delta_Press_State,176F,0012,0000,8
EGR_Position_Sensor_Circuit_Error,1036,12,0000,7
EGR_Position_Sensor_Rationality_Error,1036,12,0000,7
End_App_Code_Checksum_Range_In_F5,8B3F,0012,0ADB,8
Engine_Brake_Inhibit,1070,0012,0000,16
EPF_Shutdown_Override_Switch_Map,1573,12,0000,7
Exhaust_Pressure_Sensor_In_Range_Error,1036,12,0000,7
Ex_TFrame_09,8D22,0012,0000,7
FAF_AZ_FAF_Interp_Factor,90EC,12,0000,7
FPR_r_InUseRatio_v,05C3,12,0000,7
Fresh_Air_Flow_Corrected,0428,12,0000,7
FSST_mean_FuelprDiffMpropTst_5,09D8,12,0000,6
FSST_q_AvrgHpTst,0A80,12,0000,6
Fuel_Temperature_Fueling_Limiting_Enable,106B,0012,0000,16
Fuel_Temperature_Restart_Enable,106B,0012,0000,16
Fuel_Temperature_RPM_Limiting_Enable,106B,0012,0000,16
Fuel_Temperature_Shutdown_Enable,106B,0012,0000,16
Gov_Press_Control_Ratio,8C58,0012,0000,7
H_ATR_DeSOx_Cheap,034E,12,0000,7
H_CBM_Ki_Gain,0879,12,0000,7
HPCR_MPROP_Inner_Loop_Temperature_Flag_S,8B3C,0012,0AD8,7
H_SFD_DeSoot_Temp_Out_Range,078E,12,0000,7
H_SFL_DClean_Trigger,06CA,12,0000,7
H_SFL_Forced_Trigger,06ED,12,0000,7
H_SFP_Norm_Parameter10,0917,12,0000,6
H_TSR_AT2_Single_Dither_State,05DC,12,0000,7
IAT_Low_Counter,0447,12,0000,7
Implausible_PRND_Stat_From_TCU_Error,1036,12,0000,7
Injected_Aux2_Fuel,8852,12,0000,7
Intake_Manifold_Temperature,1515,0012,0000,16
J1939_VGT_Position,0309,12,0000,7
Key_On_Tmptr_Estat,07A6,12,0000,14
Level3_Sys_Mon_SCM_XSum_Counter,08A7,12,0000,6
Low_Fuelpr_DBV4_Peak_Delta,8D38,12,0000,7
LSG_EVR_Speed,14F0,12,0000,6
MAF_O2_Rationality_State,05CA,12,0000,6
Maintenance_Lamp_Driver_High_Control_Error,1036,0012,0000,16
Maintenance_Lamp_Driver_Low_Control_Error,1036,0012,0000,16
Main_to_Post_Time,120C,0012,0000,8
Min_OSS_Speed_Threshold,8A7C,12,0000,7
NAC_In_O2_Diag_Low_Count,06D9,12,0000,6
NFAA_Delay_Timer,1264,0012,0000,10
NOxSoot_Aux2Qty_Ramped_Interp_Fact,911B,12,0000,7
OBD_BB_EOT_HC_Complete,19CA,12,0000,6
OBD_EGR_Low_Flow_Run_Time,0B63,12,0000,6
OBD_ELD_Continuous_Run,08E6,12,0000,7
OBD_ELD_Rationality_Error,1036,12,0000,7
OBD_RPF_R_1,06DF,12,0000,7
OCR_Inlet_Tmptr_ULim,035C,12,0000,7
PilotCC_Alpha1_Fuel_Quantity,05F8,12,0000,7
Pilot_DeNOx_Fuel_Quantity,884E,12,0000,7
P_TSR_SS_AT1_Error,1036,12,0000,7
P_TSR_SS_AT2_Error,1036,12,0000,7
RE_Cruise_Set_Speed_RPM_Downshift,8BBB,0012,0B41,10
RE_Diag_Flag5,8C19,0012,0000,10
RE_ERPM_Max_2_3,8C17,0012,0000,10
RE_ERPM_WOT_Target_High,8C18,0012,0B9C,10
RE_Governor_Pressure_Rationality_Error,1036,0012,0000,10
RE_Governor_Pr_Mid_Set_High_Limit,8C59,0012,0FD2,10
RE_Inertia_Max,8BBC,0012,0B42,10
RE_Max_Pressure_Delta,8BB5,0012,0B29,10
RE_Minimum_Next_Gear_Accel,8BBD,0012,0000,10
Remote_Switch_High_Counter,1265,12,0000,7
Remote_Throttle_Switch_Priority,12A8,12,0000,7
RE_PN_Engine_Run_Time_Limit,8C5A,0012,0FD3,10
RE_Prop_Term,8BB6,0012,0000,10
RE_Transducer_Cal_Complete,8C19,0012,0000,10
RE_Transducer_Out_Of_Range,8C19,0012,0000,10
RE_Trans_OSS_Timeout,8BB2,0012,0B3D,10
RGM_Lambda_FF_Input,910B,12,0000,7
SFR_SprDst_Tmptr_Ramp_Stage,068F,12,0000,4
Sys_WD_Prev_Inj_Mon,014A,12,0000,7
TCC_Function_Timer,8C34,0012,0000,7
TCC_OD_Rationality_Time,8C33,0012,0BB2,10
TGC_Max_HCD_Interp_Fact,03D8,12,0000,6
TGC_Selected_Ex_Pr_Limit,05E9,12,0000,7
TGC_Surge_Correction,0858,12,0000,7
T_In_Temperature_Fueling_Limiting_Enable,106B,0012,0000,12
T_In_Temperature_Restart_Enable,106B,0012,0000,12
T_In_Temperature_RPM_Limiting_Enable,106B,0012,0000,12
T_In_Temperature_Shutdown_Enable,106B,0012,0000,12
TPE_Air_Fuel_Ratio,17A1,12,0000,7
TPE_Charge_Press_Init_Est,1A23,12,0000,6
TPE_Corrected_Air_Flow_Filtered,175F,12,0000,6
Transmission_Overdrive_Driver_2_High_Control_Error,1036,0012,0000,8
Transmission_Overdrive_Driver_2_Low_Control_Error,1036,0012,0000,8
Transmission_TCC_Driver_2_High_Control_Error,1036,0012,0000,8
Transmission_TCC_Driver_2_Low_Control_Error,1036,0012,0000,8
Transmission_TCC_Driver_Priority,12A7,0012,0000,16
TTSR_Startup_Time_Delay,8C2C,0012,0BAE,10
TVA_AZ_Hard_Stop_Hold_Timer_Max,8C7A,0012,0FE9,7
TVA_AZ_Max_Acceptable_Hard_Stop,8C7B,0012,0FEA,7
TVA_Der_Gain_4,8C7C,0012,0FEB,7
TVA_Min_Rate_Cmd,8C81,0012,0000,7
Vac_Throttle_Actuator_Disabled,8C2F,0012,0000,10
Vac_Throttle_PWM_Period,8C2E,0012,0BAF,10
V_DeSoot_Max_Dosing_Fuel,0335,12,0000,7
VGT_Act_MCF_Control_Error_Flag,03F4,12,0000,6
VGT_HYSTTEST_Status,0156,12,0000,6
V_O2RT_LPF_Final_Fuel,0B2F,12,0000,6
V_PSR_Keyon_Test_Complete_Flag,05C7,12,0000,7
V_PTM_DeNOx_THigh,03A8,12,0000,7
V_PWTM_ODP_Reset,07B8,12,0000,6
V_SFD_Speed_Derate_Selected,0660,12,0000,7
V_SFL_SD_Coolant_Tmptr_High_OK,090E,12,0000,6
V_SFM_SD_Ambient_OK,06EB,12,0000,7
V_SFR_Regen_Begin_Tmptr,06D4,12,0000,7
C_VGT_Flow_Monitor_Act_Stat_Enable,0101,11,2106,6
Crank_Teeth_Per_Cam_Measure,8194,0011,0311,16
C_SFM_OdmtratLastSprDstPrm,0918,11C,26C5,4
Cruise_Control_Set_Switch_Priority,12A8,11,0000,7
H_SFP_Squish4_Term8,0919,11C,0000,6
NFAA_Counter,1264,0011,0000,10
OBD_ELD_Complete,08E6,11,0000,7
RE_Diag_Flag1,8C19,0011,0000,10
RE_Governor_3rd_Gear_Default,8C19,0011,0000,10
RE_Trans_OSS_Teeth_Per_Rev,8BB2,0011,0B3D,10
RE_Trans_Temp_Initial_Obtained,8C19,0011,0000,10
SFM_SprDst_VhclSpdFlag,068F,11,0000,4
TCC_Third_Lockup,8C34,0011,0000,10
Transmission_Overdrive_Driver_Priority,12A7,0011,0000,16
VGT_ASIC_Feedback_Priority,12A8,0011,0000,16
VGT_Learn_Powerdn_Delay,03D8,11,0000,6
V_NAC_Out_O2_Low_Rat_Error,077C,11,0000,3
V_PWTM_ODP_Request,07B8,11,0000,6
V_SFL_SD_Delay_End_Idle,090E,11,0000,6
P_SFL_SD_Complete_DPSLE,0B17,10,2880,6
C_O2_AZ_CT_tm_Thd,0AAA,10,2814,6
C_OBD_ISM_Disable_Conditions_Override,09A6,10,2746,7
C_SFM_MBLE_Calc_Enable,0971,10,2712,6
C_OBD_ELD_ThresholdTime,08E7,10,2697,7
Misfire_Cylinder_Max_Limit,08AD,10,2672,7
C_SFR_Final_Ramp_Thr_Mass_1,0868,10,2631,6
C_SFR_Stg5_Init_Override_Enable,0860,10,2629,7
C_AFM_Data_Limit_1,083E,10,2621,6
C_EGR_BP_Run_Cnt_Max,07E5,10,2587,6
P_AFT_TI_Trip_Desired_Regen,07AC,10,2582,7
C_KTE_Default_Temperature,07A7,10,2566,7
P_SXP_Temp_Bin1_Rich,070E,10,2523,7
C_SXA_Normal_Trgt_Time,070D,10,2522,6
NAC_Out_Temperature_High_Default,071C,10,2512,7
C_SFD_Temp_Error_Lower_Limit,06F3,10,2507,7
C_SFM_SD_End_Idle_Time,06EA,10,2500,7
EB_Min_Idle_Time_Max,049F,10,2479,7
P_TSR_AT3_Numerator,05D8,10,2475,7
C_Cat_Out_Tmptr_Fault_Set,0625,10,2474,7
C_SFD_Light_Flash_ON_Condition2,05F6,10,2448,7
FPR_hp_RampBreak_c,05D6,10,2445,7
C_RGM_Lambda_Maf_Fil_Cnst,05D0,10,2425,7
P_DBV4_Mprop_Current,05D4,10,2423,6
C_PSR_Filtered_Engine_Speed,05C6,10,2420,7
C_DOCM_Min_Doc_Out_Tmptr,05AC,10,2410,7
C_NAC_Out_Tmptr_SW,05A9,10,2373,7
EGR_BP_EGR_Orifice_Temp_Priority,04A9,10,2348,7
C_SXA_Time_Count_Tmptr_Hyst,0381,10,2258,7
P_OCP_HCD_Timer_Exp_Cnt,035D,10,2237,7
C_OCR_tm_Steady_State,035A,10,2236,7
C_SFL_tr_Low_Passive,035B,10,2235,7
C_RGM_DeSOx_Der_Fil_Cnst,0288,10,2183,7
C_EGR_AZ_PWM_Cmd_Time,010B,10,2152,7
Low_Fuelpr_DBV4_Popped_Off_Error_Neg_Limit,04D9,10,2127,7
C_TGC_OCVGT_ULim_Inc_Rate,05E1,10,2110,7
C_VGT_DyComp_Pos_Err_Enable,0101,10,2106,6
C_OBD_NAC_Max_Rich_Amp,0678,10,2100,6
P_HPCR_Voltage_Fuelpr,1CCE,10,1823,7
C_Cat_In_Lim_HCD_Aux2_High,9111,10,1443,6
C_HTA_SOI_Table_Fil_Cnst,90EB,10,1427,7
C_CTM_CSF_Tmptr_Ctrl_FF_Gain,90C0,10,1401,7
Low_Fuelpr_DBV4_Cusum_Pos_Neg_Set_N,8D37,10,1099,7
C_TGC_Blank_Spot,16A1,0010,0738,8
C_VGT_CS_Delay_Time,16A1,10,0738,6
C_CSE_EGRV_Closed_Selector_Switch,169D,10,0735,7
T_RGM_Catalyst_Fuel_User_Override,169C,10,0734,7
P_J1939_AT_Up_O2_FMI,12F6,10,0452,6
Crank_Sync_Tooth,8194,0010,0311,16
C_O2RT_In_Rising_Tau_Reset,0B16,10,287F,6
C_CAC_Lk_Charge_Delta_P_Min,0AA2,10,280F,6
C_FSST_ct_FuelprMaxLmtMpropTst_4,09D6,10,276C,6
C_SFL_SD_Coolant_Tmptr_LLim,0A46,10,275D,6
C_EAC_Surge_ROCTPS_Threshold,08B9,10,267C,6
C_CBM_Kp_Override_Enable,0878,10,263D,7
P_DPF_OverTmptr_ECM_Run_Time,07C6,10,258D,7
C_ATM_ATD_Dp_Keyon_Word,0765,10,256C,7
C_CLL_Disable_Override,0781,10,256A,7
EOI_Aux_Separation_Limit,805C,0010,0254,12
C_Temp_Limit_Bin5_6,04B1,10,247C,7
HPCR_PMC_LSG_Temp_Hi,804C,0010,0245,16
Alt_Volt_High_Lampon_Count1,05EC,10,243C,7
C_TSR_AT3_Accum_Miles_Limit,05DF,10,242E,7
C_CTM_CSF_O2_Drt_Max,0376,10,224E,7
C_NXL_NAC_Out_Tmptr_ULim,0372,10,224B,7
C_NXP_OSC_Neg_Ratio,0362,10,223D,7
C_ATP_fc_NAC_In_Lead,034D,10,222A,7
T_ATP_mf_Trbn_Out_NOx_Ovr_Enbl,0350,10,222C,7
Aux2_Quantity_Beta1_Override_Switch,911A,10,144B,7
T_RGM_Lambda_Kp_User_Override,9106,10,143A,7
Fueling_Offset_Max,8882,10,084C,7
PilotCC_Quantity_Ratio_Limit,8851,10,081C,7
T2_Low_Gear_Driver_Map,1579,0010,063E,16
Tool_CZ_EB_Start_BR_Speed_Delta_Low_Lim,12CA,0010,042E,16
C_OBD_EGR_Low_Flow_Run_Time_Limit,0B60,10,28C5,6
Cat_In_Temp_PP_Low_Limit,0A72,10,27DF,6
C_FSST_p_MeUnMon_FltMax,0A7D,10,27F2,6
C_ATM_ATD_DeSOx_Ovrd_En,0958,10,26FF,6
C_SFD_Forced_Pilot_Limit,090F,10,26BD,6
C_SFP_Final_Rem_Limit,0918,10,26C5,6
C_SFP_Squish4_Gain8,0918,10C,26C5,6
C_VGT_Act_Err_DeNox_MCF_Error_Limit,0900,10,26AF,6
C_DOC_Out_Tmptr_HiThd,07C7,10,25A3,7
C_EGT_Frac_Inc_Count,0719,10,25BD,6
C_RGM_Beta1_Catalyst2_Fuel_Override_Value,0802,10,25DC,7
C_TSR_SS_T13_Positive_Thd,082E,10,25DF,7
C_VGT_Dynamic_Comp_Delta_Time,0840,10,25E2,6
CAC_Orifice_Tmptr_Delta_Count_Limit,0667,10,24A6,7
C_NAC_O2_Low_Rat_Speed_Thd,06B5,10,24B0,7
C_OBD_NAC_Valid_Angle,0634,10,24D5,7
C_OBD_RPF_Est_Soot_Delay,06E8,10,24FE,7
C_OBD_RPF_Flow_Rate_4,06DC,10,24F4,7
Cruise_Control_AR_Torque_Motoring,0699,10,24E5,7
C_SFL_Final_Tmptr_1,06C8,10,24E4,7
C_Up_O2_Fault_Clear,06E1,10,24F8,7
P_OBD_RPF_F_5,06E0,10,24F7,7
P_SFL_SD_Request_Eng_Runtime,06D3,10,24EE,6
Cat_Out_Lambda_Sensor1_High_Default,04F6,10,23A2,7
HPCR_URCHG_Voltage,8041,0010,023C,16
PDD_ct_setVeryHighPrsSecError_c,04F8,10,23A3,7
C_EGA_Open_Stage_Ramp_Rate,02F8,10,22D3,7
C_FAF_AC_SS_FAF_Tolerance,02F9,10,22D4,7
J1939_Engine_Fluid_Pressure_Broadcast_Enable,043B,10,22F2,7
C_DeSOx_KH_faf_Od_Value,0306,10,21F3,7
C_Fresh_Air_Flow_Raw_Freq_Low,029E,10,21B3,7
DeSoot_SOI_Ramped_Interp_Fact_Enable,0308,10,21F5,7
EGR_Over_Temp_Data,1211,10,019B,6
C_ATP_Veh_Spd_Flt_Cnst,90BA,10,13FB,6
C_EAC_Der_Dtime_Cnst,90A1,10,13E7,7
C_SFM_SFL_Fuel_Level_Limit,8D59,10,10B5,6
Tool_PTO_Droop_Adj_Offset_Minimum,0009,0010,0010,16
Aux_Quantity_Beta0_Override_Switch,8828,10,07F6,7
EB_Service_Brake_Delay_Time,1071,0010,007E,16
HPCR_Cusum_Min_Fuel_Temperature,1626,0010,06CA,16
C_LSG_Max_Ref_AMT,14EF,10,05E4,7
AD_Remote_Throttle_Filtered_Value,03ED,10,0000,7
AD_Virtual_HW_Raw_Data_08,150D,0010,0000,8
AFM_R2_Value,083C,10,0000,6
ATM_ATD_Dp_Keyon_Derate_En,0765,10,0000,7
ATM_ATD_Dp_Keyon_Der_Ovrd_En,0765,10,0000,7
ATM_ATD_Dp_Keyon_Der_Usr_Val,0765,10,0000,7
ATM_ATD_Dp_Keyon_En,0765,10,0000,7
ATM_ATD_Dp_Keyon_Ovrd_En,0765,10,0000,7
ATM_ATD_Dp_Keyon_User_Val,0765,10,0000,7
ATR_Allow_DeSOx,90B9,10,0000,6
Aux2_Quantity_Mixed_DeSoot,9112,10,0000,7
Aux2_SOI_DeSOx_Beta1,911B,10,0000,7
CAC_Lk_Fail_Count,0AA1,10,0000,6
Cam_Crank_Mismatch_Count,819B,0010,0000,16
CANC_Id2_Rx_Msg_Data,05EA,10,0000,6
Cat_In_Lambda_Sensor1_Default,8B03,10,0AA9,6
Cat_Out_Lambda_Sensor1_Actual,8B04,10,0000,7
CBD_Accel_Buffer,81B0,10,0000,7
CBR_FAF_Clt_Corr_Chi3,08C9,10,0000,6
C_Catalyst_Warning_End_Chime_Count,8B2D,10,0ACB,6
C_Charge_Press_Turbo_Abort_Thd,1A22,10,0E07,3
C_CHH_EGRT_High_Max_Time,1A56,10,0E29,7
CC_RS_Cal_Gain_Set3,1186,10,0000,7
C_EGA_Control_PWM_Threshold,17AE,0010,0C18,8
C_EGA_Dr_Open_Fault_Clear_Time,1908,10,0D23,7
C_EGA_HB1_Fault_Set,17CD,0010,0C30,8
C_EGA_Tmptr_High_Threshold,17BF,0010,0C24,8
C_EGR_AZ_Turbo_Speed_Thd,176E,0010,0BEA,8
C_FSST_n_MpropTst_CheckLmt,8A88,10,0A3F,6
CHL_FAF_Cmd_Request,90EC,10,0000,7
Chry_DatGage,8A13,0010,0000,16
CLL_Proportional_Term,0783,10,0000,7
C_OBD_BB_EOT_EGR_Frac_Thd,1A2E,10,0E11,6
Coolant_Level_Fueling_Limiting_Enable,106B,0010,0000,16
Coolant_Level_Restart_Enable,106B,0010,0000,16
Coolant_Level_RPM_Limiting_Enable,106B,0010,0000,16
Coolant_Level_Shutdown_Enable,106B,0010,0000,16
Coolant_Temperature_Fueling_Limiting_Enable,106B,0010,0000,16
Coolant_Temperature_Restart_Enable,106B,0010,0000,16
Coolant_Temperature_RPM_Limiting_Enable,106B,0010,0000,16
Coolant_Temperature_Shutdown_Enable,106B,0010,0000,16
Cruise_Control_Resume_Switch_Priority,12A8,10,0000,7
Cruise_Control_Switch2_Mux_Raw_Priority,909B,10,0000,7
Cruise_Switch_Mux_Th_Counter,8A0F,10,0000,7
Cruise_Vent_Driver_High_Control_Error,1036,0010,0000,16
Cruise_Vent_Driver_Low_Control_Error,1036,0010,0000,16
CTM_CSF_Thermal_Mgmt_Enable,037C,10,0000,7
CTM_CSF_Tmptr_Trgt,0287,10,0000,7
CTM_FFD_Cat_Fuel,90C1,10,0000,7
C_TPE_Exhaust_Inj_Aux,198C,10,0D92,7
C_Trbo_Spd_Limiter_Veh_Spd_Threshold,1A34,10,0E17,7
Dn_O2_Htr_Func_InUse_Ratio_Complete,06E2,10,0000,7
DSO_Starter_Relay_Driver_Map,1579,10,0000,6
EAC_Derivative_Term,90A0,10,0000,7
EB_Brakes_Are_On,04A0,10,0000,7
EB_Switch_Command,1070,0010,0000,16
EGA_Driver_Open_Circuit_Fault,1036,10,0000,7
EGA_Driver_Short_Circuit_Fault,1036,10,0000,7
EGA_Tmptr_Fil_Input,17A9,0010,0000,8
EGR_ASIC_Feedback_Priority,12A8,0010,0000,16
EGR_BP_Status_Line_Toggle_Check,05C1,10,0000,7
EGR_Cooler_BP_Max_Temp,07E6,10,0000,6
EGR_Delta_Press_AP,176F,0010,0000,8
EGR_Leak_Enable_Conditions,08E6,10,0000,7
EGR_Pos_Accum_Count,043F,10,0000,7
Engine_Alarm_Driver_High_Control_Error,1036,0010,0000,16
Engine_Alarm_Driver_Low_Control_Error,1036,0010,0000,16
EVR_Low_Idle_Adjust_Request,14F0,10,0000,6
Ex_TFrame_08,8D22,0010,0000,7
FAF_AZ_Frac_Interp_Factor,0428,10,0000,7
Fan_Clutch_Control_Driver1_High_Control_Error,1036,0010,0000,16
Fan_Clutch_Control_Driver1_Low_Control_Error,1036,0010,0000,16
Fan_Clutch_Control_Driver2_High_Control_Error,1036,0010,0000,16
Fan_Clutch_Control_Driver2_Low_Control_Error,1036,0010,0000,16
FPR_q_PostFuel_v,05C3,10,0000,7
FSST_ct_FuelprDiffMpropTst_5,09D7,10,0000,6
FSST_mean_FuelprDiffMpropTst_4,09D8,10,0000,6
FSST_p_TmrUpHpTst,0A80,10,0000,6
Gov_Press_Control_Function_Timer,8C58,0010,0000,7
H_ATR_DeSOx_Benefit_Minus_Cost,034E,10,0000,7
H_CBM_Kd_Gain_Adjustment,0879,10,0000,7
High_Fuelpr_DBV4_Error,1036,10,0000,4
HPCR_Aux3_Separation,05F4,10,0000,6
H_SFD_DeSoot_Temp_Low_Out_Range,078E,10,0000,7
H_SFL_dP_Trigger,06ED,10,0000,7
H_SFL_Service_Tool_Rqst,06CA,10,0000,7
H_SFP_H1_Term,0919,10,0000,6
H_SFP_Norm_Parameter1,0917,10,0000,6
H_SFP_Squish4_Term4,0919,10C,0000,6
H_SFP_Tr3_Fraction_2,0869,10,0000,7
H_TSR_AT2_Keyon_Ration_State,05DC,10,0000,7
IAT_High_Counter,0447,10,0000,7
Idle_Shutdown_Override,06B2,10,0000,7
IMT_Fueling_Limiting_Enable,106B,0010,0000,16
IMT_Restart_Enable,106B,0010,0000,16
IMT_RPM_Limiting_Enable,106B,0010,0000,16
IMT_Shutdown_Enable,106B,0010,0000,16
Intake_Air_Throttle_Init_Default,8B2B,10,0000,7
In_Use_Monitor_ITN_4046_Pad,1CB7,10,0FCE,6
J1939_VGT_Actuator_State,0156,10,0000,12
J1939_VGT_Internal_Temp,0309,10,0000,7
Level3_Sys_Mon_RW_Test_Counter,08A7,10,0000,6
Low_Fuelpr_DBV4_Error,1036,10,0000,7
Low_Fuelpr_DBV4_Open_Loop_DC_Active,8D38,10,0000,7
Low_Fuelpr_DBV4_Popped_Off_Error,1036,10,0000,7
Low_Fuelpr_Replace_DBV4_Error,1036,10,0000,7
MAF_Frequency_High_Error,1036,10,0000,7
MAF_Frequency_Low_Error,1036,10,0000,7
MAF_Percent_Load_Delta,05CA,10,0000,7
Min_Engine_Speed_Threshold,8A7C,10,0000,7
NAC_In_O2_Diag_High_Count,06D9,10,0000,6
No_Load_Pumping_Fuel_Adjustment,109C,10,0000,7
OBD_BB_EOT_Enable_Counter,19CA,10,0000,6
OBD_EGR_Low_Flow_Rationality_State,0B63,10,0000,6
OBD_ISM_Enable_Conditions_1,09A7,10,0000,7
OBD_RPF_Record_Time,06DF,10,0000,7
Oil_Pressure_Fueling_Limiting_Enable,106B,0010,0000,16
