address,label_name,comment
0x00806d24,global_default_value,GLOBAL DEFAULT VALUE [Alt: ADOCSVGD]
0x00806d26,a_d_fault_clear_counts_0_32767,A/D FAULT CLEAR COUNTS [Alt: ADOCSVFC]
0x00806d28,a_d_fault_decrement_0_32767,A/D FAULT DECREMENT [Alt: ADOCSVFD]
0x00806d2a,a_d_fault_increment_0_32767,A/D FAULT INCREMENT [Alt: ADOCSVFI]
0x00806d2c,a_d_fault_set_0_32767,A/D FAULT SET [Alt: ADOCSVFS]
0x00806d2e,a_d_high_error_limit_0_1023,A/D HIGH ERROR LIMIT [Alt: ADOCSVHL]
0x00806d30,a_d_low_error_limit_0_1023,A/D LOW ERROR LIMIT [Alt: ADOCSVLL]
0x00806d32,op_amps_and_comparators_sv_channel_address_none,OP_AMPS_AND_COMPARATORS_SV_CHANNEL_ADDRESS [Alt: ADOCSVCA]
0x00806d34,channel_mux_setting_0_255,CHANNEL MUX SETTING [Alt: ADOCSVMU]
0x00806d35,tri_state_error_enable_disable,TRI STATE ERROR [Alt: ADOCSVTS]
0x00806d36,error_number_storage_for_op_amps_and_comparators_sv_high_error_0_255,ERROR NUMBER STORAGE FOR OP_AMPS_AND_COMPARATORS_SV_HIGH_ERROR [Alt: ADOCSVHE]
0x00806d37,error_number_storage_for_op_amps_and_comparators_sv_low_error_0_255,ERROR NUMBER STORAGE FOR OP_AMPS_AND_COMPARATORS_SV_LOW_ERROR [Alt: ADOCSVLE]
0x00806d38,tri_state_error_none,TRI STATE ERROR [Alt: ADOCSVTE]
0x00806d39,ADOCSVSR,A/D SAMPLE PERIOD
0x00806d6e,(null),
0x00806dce,(null),
0x00806e24,(null),
0x00806e36,(null),
0x00806e4c,(null),
0x00806e8a,(null),
0x00806ef4,(null),
0x00806f08,(null),
0x00806f24,(null),
0x00806f3c,(null),
0x00806f4c,(null),
0x00806f58,(null),
0x00806f64,(null),
0x00806f70,(null),
0x00806f7c,(null),
0x00806f88,(null),
0x00806f9e,vp44_override_fuel_value,VP44 override fuel value when VP44 fault detected
0x00806fb4,(null),
0x00806fec,(null),
0x00807006,(null),
0x00807014,(null),
0x00807020,(null),
0x0080702c,(null),
0x00807034,time_from_overlimit_reached_to_starting_fuel_derate_0_65535,TIME FROM OVERLIMIT REACHED TO STARTING FUEL DERATE.
0x00807036,time_from_coolant_level_thresh_reached_to_starting_rpm_dera_0_65535,TIME FROM COOLANT LEVEL THRESH. REACHED TO STARTING RPM DERA
0x00807038,time_to_reach_full_derate_during_coolant_level_engine_pro_0_0039_256,TIME TO REACH FULL DERATE DURING COOLANT LEVEL ENGINE PRO
0x0080703a,time_to_reach_full_derate_during_coolant_level_engine_pro_0_0039_256,TIME TO REACH FULL DERATE DURING COOLANT LEVEL ENGINE PRO
0x0080703c,minimum_threshold_for_coolant_level_fuel_limiting_0,MINIMUM THRESHOLD FOR COOLANT LEVEL FUEL LIMITING.
0x0080703e,maximum_threshold_for_coolant_level_fueling_limiting_0,MAXIMUM THRESHOLD FOR COOLANT LEVEL FUELING LIMITING.
0x00807040,minimum_threshold_for_coolant_level_rpm_limiting_0_65535,MINIMUM THRESHOLD FOR COOLANT LEVEL RPM LIMITING
0x00807042,shutdown_threshold_for_coolant_level_fueling_0_65535,SHUTDOWN THRESHOLD FOR COOLANT LEVEL FUELING
0x00807044,shutdown_threshold_for_coolant_level_rpm_0_65535,SHUTDOWN THRESHOLD FOR COOLANT LEVEL RPM
0x00807046,shutdown_delay_for_coolant_level_shutdown_0_255,SHUTDOWN DELAY FOR COOLANT LEVEL SHUTDOWN
0x00807048,rpm_to_reach_before_coolant_level_errors_0_8000,RPM TO REACH BEFORE COOLANT LEVEL ERRORS.
0x0080704a,delay_after_rpm_reached_before_coolant_level_errors_0_255,DELAY AFTER RPM REACHED BEFORE COOLANT LEVEL ERRORS.
0x0080704c,fault_index_indicating_epf_coolant_level_fuel_error_found_0_ffff,FAULT INDEX INDICATING EPF COOLANT LEVEL FUEL ERROR FOUND
0x0080704e,fault_index_indicating_epf_coolant_level_rpm_error_found_0_ffff,FAULT INDEX INDICATING EPF COOLANT LEVEL RPM ERROR FOUND
0x00807050,time_duration_to_warn_driver_before_shutdown_due_to_coolant_0_65535,TIME DURATION TO WARN DRIVER BEFORE SHUTDOWN DUE TO COOLANT 
0x00807052,shutdown_threshold_for_coolant_level_fueling_0_1,SHUTDOWN THRESHOLD FOR COOLANT LEVEL FUELING
0x00807054,shutdown_threshold_for_coolant_level_rpm_0_1,SHUTDOWN THRESHOLD FOR COOLANT LEVEL RPM
0x00807058,time_from_coolant_temp_thresh_reached_to_starting_fuel_dera_0_65535,TIME FROM COOLANT TEMP THRESH. REACHED TO STARTING FUEL DERA
0x0080705a,time_from_coolant_temp_thresh_reached_to_starting_rpm_derat_0_65535,TIME FROM COOLANT TEMP THRESH. REACHED TO STARTING RPM DERAT
0x0080705c,time_to_reach_full_derate_w_coolant_temperature_engine_p_0_0039_256,TIME TO REACH FULL DERATE W/ COOLANT TEMPERATURE ENGINE P
0x0080705e,time_to_reach_full_derate_during_coolant_temperature_engi_0_0039_256,TIME TO REACH FULL DERATE DURING COOLANT TEMPERATURE ENGI
0x00807060,minimum_temperature_threshold_for_coolant_temperature_fuel_50_to_293,MINIMUM TEMPERATURE THRESHOLD FOR COOLANT TEMPERATURE FUEL  [Alt: ADCLTPMN]
0x00807062,maximum_temperature_threshold_for_coolant_temperature_fuel_50_to_293,MAXIMUM TEMPERATURE THRESHOLD FOR COOLANT TEMPERATURE FUEL  [Alt: ADCLTPMX]
0x00807064,minimum_threshold_for_coolant_temperature_rpm_limiting_0_4500,MINIMUM THRESHOLD FOR COOLANT TEMPERATURE RPM LIMITING
0x00807066,shutdown_threshold_duration_time_0_65535,SHUTDOWN THRESHOLD DURATION TIME [Alt: ADCLTPSD]
0x00807068,shutdown_threshold_for_coolant_temp_rpm_0_65535,SHUTDOWN THRESHOLD FOR COOLANT TEMP RPM
0x0080706a,shutdown_delay_for_coolant_temperature_shutdown_0_255,SHUTDOWN DELAY FOR COOLANT TEMPERATURE SHUTDOWN
0x0080706c,rpm_to_reach_before_coolant_temp_errors_0_8000,RPM TO REACH BEFORE COOLANT TEMP ERRORS.
0x0080706e,delay_after_rpm_reached_before_coolant_temp_errors_0_255,DELAY AFTER RPM REACHED BEFORE COOLANT TEMP ERRORS.
0x00807070,fault_index_indicating_epf_coolant_temp_fuel_error_found_0_ffff,FAULT INDEX INDICATING EPF COOLANT TEMP FUEL ERROR FOUND
0x00807072,fault_index_indicating_epf_coolant_temp_rpm_error_found_0_ffff,FAULT INDEX INDICATING EPF COOLANT TEMP RPM ERROR FOUND
0x00807074,time_duration_to_warn_driver_before_shutdown_due_to_coolant_0_65535,TIME DURATION TO WARN DRIVER BEFORE SHUTDOWN DUE TO COOLANT 
0x00807076,shutdown_threshold_for_coolant_temperature_20_255,SHUTDOWN THRESHOLD FOR COOLANT TEMPERATURE
0x00807078,shutdown_threshold_for_coolant_temp_rpm_20_255,SHUTDOWN THRESHOLD FOR COOLANT TEMP RPM
0x0080707c,time_from_overlimit_reached_to_starting_tvo_derate_0_65535,TIME FROM OVERLIMIT REACHED TO STARTING TVO DERATE.
0x0080707e,time_duration_from_overlimit_reached_to_starting_rpm_derate_0_65535,TIME DURATION FROM OVERLIMIT REACHED TO STARTING RPM DERATE 
0x00807080,time_to_reach_full_derate_during_intake_temp_engine_prote_0_0039_256,TIME TO REACH FULL DERATE DURING INTAKE TEMP ENGINE PROTE
0x00807082,time_to_reach_full_derate_during_intake_temp_engine_prote_0_0039_256,TIME TO REACH FULL DERATE DURING INTAKE TEMP ENGINE PROTE
0x00807084,minimum_temperature_threshold_for_imt_fuel_limiting_50_to_293,MINIMUM TEMPERATURE THRESHOLD FOR IMT FUEL LIMITING.
0x00807086,maximum_temperature_threshold_for_imt_tvo_limiting_50_to_293,MAXIMUM TEMPERATURE THRESHOLD FOR IMT TVO LIMITING.
0x00807088,minimum_threshold_for_intake_temperature_rpm_limiting_50_293,MINIMUM THRESHOLD FOR INTAKE TEMPERATURE RPM LIMITING
0x0080708a,shutdown_threshold_for_intake_temp_fuel_0_65535,SHUTDOWN THRESHOLD FOR INTAKE TEMP FUEL
0x0080708c,shutdown_threshold_for_intake_temp_rpm_0_65535,SHUTDOWN THRESHOLD FOR INTAKE TEMP RPM
0x0080708e,shutdown_delay_for_intake_temperature_shutdown_0_255,SHUTDOWN DELAY FOR INTAKE TEMPERATURE SHUTDOWN
0x00807090,rpm_to_reach_before_imt_errors_0_8000,RPM TO REACH BEFORE IMT ERRORS. [Alt: EPIMSRRP]
0x00807092,delay_after_rpm_reached_before_intake_temp_errors_0_255,DELAY AFTER RPM REACHED BEFORE INTAKE TEMP ERRORS.
0x00807094,fault_index_indicating_epf_imt_fuel_error_found_0_ffff,FAULT INDEX INDICATING EPF IMT FUEL ERROR FOUND
0x00807096,fault_index_indicating_epf_imt_rpm_error_found_0_ffff,FAULT INDEX INDICATING EPF IMT RPM ERROR FOUND
0x00807098,time_duration_to_warn_driver_before_shutdown_due_to_intake_t_0_65535,TIME DURATION TO WARN DRIVER BEFORE SHUTDOWN DUE TO INTAKE T
0x0080709a,shutdown_threshold_for_intake_temp_fuel_50_293,SHUTDOWN THRESHOLD FOR INTAKE TEMP FUEL
0x0080709c,shutdown_threshold_for_intake_temp_rpm_20_255,SHUTDOWN THRESHOLD FOR INTAKE TEMP RPM
0x0080709e,custom_oil_pressure_threshold,Custom oil pressure protection threshold value
0x008070a0,time_from_overlimit_reached_to_starting_fuel_derate_0_65535,TIME FROM OVERLIMIT REACHED TO STARTING FUEL DERATE.
0x008070a2,time_duration_from_overlimit_reached_to_starting_rpm_derate_0_65535,TIME DURATION FROM OVERLIMIT REACHED TO STARTING RPM DERATE.
0x008070a4,time_to_reach_full_derate_during_oil_pressure_engine_prot_0_0039_256,TIME TO REACH FULL DERATE DURING OIL PRESSURE ENGINE PROT
0x008070a6,time_to_reach_full_derate_during_oil_pressure_engine_prot_0_0039_256,TIME TO REACH FULL DERATE DURING OIL PRESSURE ENGINE PROT
0x008070a8,minimum_threshold_for_oil_pressure_fuel_limiting_0_100,MINIMUM THRESHOLD FOR OIL PRESSURE FUEL LIMITING.
0x008070aa,maximum_threshold_for_oil_pressure_fueling_limiting_0_100,MAXIMUM THRESHOLD FOR OIL PRESSURE FUELING LIMITING.
0x008070ac,minimum_threshold_for_oil_pressure_rpm_limiting_0_65535,MINIMUM THRESHOLD FOR OIL PRESSURE RPM LIMITING
0x008070ae,time_to_shutdown_after_low_oil_pressure_error_declared_0_65535,TIME TO SHUTDOWN AFTER LOW OIL PRESSURE ERROR DECLARED.
0x008070b0,time_to_shutdown_after_very_low_pressure_error_declared_0_65535,TIME TO SHUTDOWN AFTER VERY LOW PRESSURE ERROR DECLARED.
0x008070b2,shutdown_delay_for_oil_pressure_shutdown_0_255,SHUTDOWN DELAY FOR OIL PRESSURE SHUTDOWN
0x008070b6,dont_log_oil_pressure_faults_until_running_and_time_expired_0_255,DONT LOG OIL PRESSURE FAULTS UNTIL RUNNING AND TIME EXPIRED.
0x008070b8,fault_index_indicating_epf_oil_pressure_fuel_error_found_0_ffff,FAULT INDEX INDICATING EPF OIL PRESSURE FUEL ERROR FOUND
0x008070ba,fault_index_indicating_epf_oil_pressure_rpm_error_found_0_ffff,FAULT INDEX INDICATING EPF OIL PRESSURE RPM ERROR FOUND
0x008070bc,time_duration_to_warn_driver_before_shutdown_due_to_oil_pres_0_65535,TIME DURATION TO WARN DRIVER BEFORE SHUTDOWN DUE TO OIL PRES
0x008070be,time_to_shutdown_after_low_oil_pressure_error_declared_0_100,TIME TO SHUTDOWN AFTER LOW OIL PRESSURE ERROR DECLARED.
0x008070c0,time_to_shutdown_after_very_low_pressure_error_declared_0_100,TIME TO SHUTDOWN AFTER VERY LOW PRESSURE ERROR DECLARED.
0x008070c4,start_duration_for_water_in_fuel_fueling_derate_0_65535,START DURATION FOR WATER IN FUEL FUELING DERATE
0x008070c6,start_duration_for_water_in_fuel_rpm_derate_0_65535,START DURATION FOR WATER IN FUEL RPM DERATE
0x008070c8,time_to_reach_full_derate_during_water_in_fuel_eng_pro_1_256_65535_256,TIME TO REACH FULL DERATE DURING WATER IN FUEL ENG PRO
0x008070ca,time_to_reach_full_derate_during_water_in_fuel_eng_pro_1_256_65535_256,TIME TO REACH FULL DERATE DURING WATER IN FUEL ENG PRO
0x008070cc,min_threshold_for_water_in_fuel_fuel_limiting_0_3,MIN THRESHOLD FOR WATER IN FUEL FUEL LIMITING
0x008070ce,max_threshold_for_water_in_fuel_fuel_limiting_0_3,MAX THRESHOLD FOR WATER IN FUEL FUEL LIMITING
0x008070d0,min_threshold_for_water_in_fuel_rpm_limiting_0_65535,MIN THRESHOLD FOR WATER IN FUEL RPM LIMITING
0x008070d2,shutdown_duration_threshold_for_water_in_fuel_fuel_0_65535,SHUTDOWN DURATION THRESHOLD FOR WATER_IN_FUEL FUEL
0x008070d4,shutdown_duration_threshold_for_water_in_fuel_rpm_0_65535,SHUTDOWN DURATION THRESHOLD FOR WATER_IN_FUEL RPM
0x008070d6,shutdown_delay_for_water_in_fuel_shutdown_0_255,SHUTDOWN DELAY FOR WATER IN FUEL SHUTDOWN
0x008070d8,rpm_to_reach_before_for_water_in_fuel_errors_0_8000,RPM TO REACH BEFORE FOR WATER IN FUEL ERRORS
0x008070da,delay_after_rpm_is_reached_before_water_in_fuel_errors_0_8000,DELAY AFTER RPM IS REACHED BEFORE WATER IN FUEL ERRORS
0x008070dc,fault_when_epf_water_in_fuel_fuel_error_found_0_65535,FAULT WHEN EPF WATER IN FUEL FUEL ERROR FOUND
0x008070de,fault_when_epf_water_in_fuel_rpm_error_found_0_65535,FAULT WHEN EPF WATER IN FUEL RPM ERROR FOUND
0x008070e0,time_duration_to_warn_driver_before_shutdown_due_to_water_in_f_0_65535,TIME DURATION TO WARN DRIVER BEFORE SHUTDOWN DUE TO WATER IN F
0x008070e2,shutdown_severity_threshold_for_water_in_fuel_fueling_0_3,SHUTDOWN SEVERITY THRESHOLD FOR WATER IN FUEL FUELING
0x008070e4,shutdown_severity_threshold_for_water_in_fuel_rpm_0_3,SHUTDOWN SEVERITY THRESHOLD FOR WATER IN FUEL RPM
0x008070e8,start_duration_for_boost_pressure_fueling_derate_0_65535,START DURATION FOR BOOST PRESSURE FUELING DERATE
0x008070ea,start_duration_for_boost_pressure_rpm_derate_0_65535,START DURATION FOR BOOST PRESSURE RPM DERATE
0x008070ec,time_to_reach_full_derate_during_boost_press_eng_prote_1_256_65535_256,TIME TO REACH FULL DERATE DURING BOOST PRESS ENG PROTE
0x008070ee,time_to_reach_full_derate_during_boost_press_eng_prote_1_256_65535_256,TIME TO REACH FULL DERATE DURING BOOST PRESS ENG PROTE
0x008070f0,min_threshold_for_boost_pressure_fuel_limiting_0_100,MIN THRESHOLD FOR BOOST PRESSURE FUEL LIMITING
0x008070f2,max_threshold_for_boost_pressure_fuel_limiting_0_100,MAX THRESHOLD FOR BOOST PRESSURE FUEL LIMITING
0x008070f4,min_threshold_for_boost_fuel_pressure_rpm_limiting_0_65535,MIN THRESHOLD FOR BOOST FUEL PRESSURE RPM LIMITING
0x008070f6,shutdown_duration_threshold_for_boost_pressure_fuel_0_65535,SHUTDOWN DURATION THRESHOLD FOR BOOST_PRESSURE FUEL
0x008070f8,shutdown_duration_threshold_for_boost_pressure_rpm_0_65535,SHUTDOWN DURATION THRESHOLD FOR BOOST_PRESSURE RPM
0x008070fa,shutdown_delay_for_boost_pressure_shutdown_0_255,SHUTDOWN DELAY FOR BOOST PRESSURE SHUTDOWN
0x008070fc,rpm_to_reach_before_for_boost_pressure_errors_0_8000,RPM TO REACH BEFORE FOR BOOST PRESSURE ERRORS [Alt: EPCBSRRP]
0x008070fe,delay_after_rpm_is_reached_before_boost_pressure_errors_0_8000,DELAY AFTER RPM IS REACHED BEFORE BOOST PRESSURE ERRORS
0x00807100,fault_when_epf_boost_pressure_fuel_error_found_0_65535,FAULT WHEN EPF BOOST PRESSURE FUEL ERROR FOUND
0x00807102,fault_when_epf_engine_boost_pressure_rpm_error_found_0_65535,FAULT WHEN EPF ENGINE BOOST PRESSURE RPM ERROR FOUND
0x00807104,time_duration_to_warn_driver_before_shutdown_due_to_boost_pres_0_65535,TIME DURATION TO WARN DRIVER BEFORE SHUTDOWN DUE TO BOOST PRES
0x00807106,shutdown_severity_threshold_for_boost_pressure_fueling_0_100,SHUTDOWN SEVERITY THRESHOLD FOR BOOST PRESSURE FUELING
0x00807108,shutdown_severity_threshold_for_boost_pressure_rpm_0_100,SHUTDOWN SEVERITY THRESHOLD FOR BOOST PRESSURE RPM
0x0080710c,start_duration_for_engine_sync_fuel_pressure_fueling_derate_0_65535,START DURATION FOR ENGINE SYNC FUEL PRESSURE FUELING DERATE
0x0080710e,start_duration_for_engine_sync_fuel_pressure_rpm_derate_0_65535,START DURATION FOR ENGINE SYNC FUEL PRESSURE RPM DERATE
0x00807110,time_to_reach_full_derate_during_fuel_press_eng_protec_1_256_65535_256,TIME TO REACH FULL DERATE DURING FUEL PRESS ENG PROTEC
0x00807112,time_to_reach_full_derate_during_fuel_press_eng_protec_1_256_65535_256,TIME TO REACH FULL DERATE DURING FUEL PRESS ENG PROTEC
0x00807118,min_threshold_for_engine_sync_fuel_pressure_rpm_limiting_0_65535,MIN THRESHOLD FOR ENGINE SYNC FUEL PRESSURE RPM LIMITING
0x0080711a,shutdown_duration_threshold_for_fuel_pressure_fuel_0_65535,SHUTDOWN DURATION THRESHOLD FOR FUEL_PRESSURE FUEL
0x0080711c,shutdown_duration_threshold_for_fuel_pressure_rpm_0_65535,SHUTDOWN DURATION THRESHOLD FOR FUEL_PRESSURE RPM
0x0080711e,shutdown_delay_for_engine_sync_fuel_pressure_shutdown_0_255,SHUTDOWN DELAY FOR ENGINE SYNC FUEL PRESSURE SHUTDOWN
0x00807120,rpm_to_reach_before_for_engine_sync_fuel_pressure_errors_0_8000,RPM TO REACH BEFORE FOR ENGINE SYNC FUEL PRESSURE ERRORS
0x00807122,delay_after_rpm_is_reached_before_eng_sync_fuel_pressure_errors_0_8000,DELAY AFTER RPM IS REACHED BEFORE ENG SYNC FUEL PRESSURE ERRORS
0x00807124,fault_when_epf_engine_sync_fuel_pressure_fuel_error_found_0_65535,FAULT WHEN EPF ENGINE SYNC FUEL PRESSURE FUEL ERROR FOUND
0x00807126,fault_when_epf_engine_sync_fuel_pressure_rpm_error_found_0_65535,FAULT WHEN EPF ENGINE SYNC FUEL PRESSURE RPM ERROR FOUND
0x00807128,time_duration_to_warn_driver_before_shutdown_due_to_eng_sync_f_0_65535,TIME DURATION TO WARN DRIVER BEFORE SHUTDOWN DUE TO ENG SYNC F
0x00807130,time_from_fuel_temperature_overlimit_reached_to_start_of_fue_0_65535,TIME FROM FUEL TEMPERATURE OVERLIMIT REACHED TO START OF FUE
0x00807132,time_from_fuel_temperature_overlimit_reached_to_start_of_rpm_0_65535,TIME FROM FUEL TEMPERATURE OVERLIMIT REACHED TO START OF RPM
0x00807134,time_to_reach_full_derate_w_fuel_temperature_engine_prot_0_0039_256,TIME TO REACH FULL DERATE W/ FUEL TEMPERATURE ENGINE PROT
0x00807136,time_to_reach_full_derate_w_fuel_temperature_engine_prot_0_0039_256,TIME TO REACH FULL DERATE W/ FUEL TEMPERATURE ENGINE PROT
0x00807138,minimum_temperature_threshold_for_fuel_temperature_fuel_limi_0_65535,MINIMUM TEMPERATURE THRESHOLD FOR FUEL TEMPERATURE FUEL LIMI
0x0080713a,maximum_threshold_for_fuel_temperature_fuel_limiting_0_65535,MAXIMUM THRESHOLD FOR FUEL TEMPERATURE FUEL LIMITING
0x0080713c,minimum_threshold_for_fuel_temperature_rpm_limiting_0_65535,MINIMUM THRESHOLD FOR FUEL TEMPERATURE RPM LIMITING
0x0080713e,threshold_for_fuel_temperature_fuel_limiting_to_initiate_shu_0_65535,THRESHOLD FOR FUEL TEMPERATURE FUEL LIMITING TO INITIATE SHU
0x00807140,threshold_for_fuel_temperature_rpm_limiting_to_initiate_shut_0_65535,THRESHOLD FOR FUEL TEMPERATURE RPM LIMITING TO INITIATE SHUT
0x00807142,shutdown_delay_for_fuel_temperature_shutdown_0_65535,SHUTDOWN DELAY FOR FUEL TEMPERATURE SHUTDOWN
0x00807144,rpm_threshold_that_must_be_crossed_in_order_to_log_fuel_temp_0_4500,RPM THRESHOLD THAT MUST BE CROSSED IN ORDER TO LOG FUEL TEMP 
0x00807146,time_threshold_that_must_be_crossed_in_order_to_log_fuel_tempe_0_255,TIME THRESHOLD THAT MUST BE CROSSED IN ORDER TO LOG FUEL TEMPE
0x00807148,fault_index_indicating_temperature_fueling_error_detected_0_ffff,FAULT INDEX INDICATING TEMPERATURE FUELING ERROR DETECTED
0x0080714a,fault_index_indicating_fuel_temperature_rpm_error_detected_0_ffff,FAULT INDEX INDICATING FUEL TEMPERATURE RPM ERROR DETECTED
0x0080714c,time_duration_to_warn_driver_before_shutdown_due_to_fuel_tem_0_65535,TIME DURATION TO WARN DRIVER BEFORE SHUTDOWN DUE TO FUEL TEM
0x0080714e,threshold_for_fuel_temperature_fuel_limiting_to_initiate_shutd_0_255,THRESHOLD FOR FUEL TEMPERATURE FUEL LIMITING TO INITIATE SHUTD
0x00807150,threshold_for_fuel_temperature_rpm_limiting_to_initiate_shutdo_0_255,THRESHOLD FOR FUEL TEMPERATURE RPM LIMITING TO INITIATE SHUTDO
0x00807154,start_duration_for_ambient_air_pressure_fueling_derate_0_65535,START DURATION FOR AMBIENT AIR PRESSURE FUELING DERATE
0x00807156,start_duration_for_ambient_air_pressure_rpm_derate_0_65535,START DURATION FOR AMBIENT AIR PRESSURE RPM DERATE
0x00807158,time_to_reach_full_derate_during_ambient_air_eng_protc_1_256_65535_256,TIME TO REACH FULL DERATE DURING AMBIENT AIR ENG PROTC
0x0080715a,time_to_reach_full_derate_during_ambient_air_eng_prote_1_256_65535_256,TIME TO REACH FULL DERATE DURING AMBIENT AIR ENG PROTE
0x0080715c,min_threshold_for_ambient_air_pressure_fuel_limiting_0_15,MIN THRESHOLD FOR AMBIENT AIR PRESSURE FUEL LIMITING
0x0080715e,max_threshold_for_ambient_air_pressure_fuel_limiting_0_15,MAX THRESHOLD FOR AMBIENT AIR PRESSURE FUEL LIMITING
0x00807160,min_threshold_for_ambient_air_pressure_rpm_limiting_0_65535,MIN THRESHOLD FOR AMBIENT AIR PRESSURE RPM LIMITING
0x00807162,shutdown_duration_threshold_for_ambient_air_pressure_fuel_0_65535,SHUTDOWN DURATION THRESHOLD FOR AMBIENT_AIR_PRESSURE FUEL
0x00807164,shutdown_duration_threshold_for_ambient_air_pressure_rpm_0_65535,SHUTDOWN DURATION THRESHOLD FOR AMBIENT_AIR_PRESSURE RPM
0x00807166,shutdown_delay_for_ambient_air_pressure_shutdown_0_255,SHUTDOWN DELAY FOR AMBIENT AIR PRESSURE SHUTDOWN
0x00807168,rpm_to_reach_before_for_ambient_air_pressure_errors_0_8000,RPM TO REACH BEFORE FOR AMBIENT AIR PRESSURE ERRORS
0x0080716a,delay_after_rpm_is_reached_before_ambient_air_pressure_errors_0_8000,DELAY AFTER RPM IS REACHED BEFORE AMBIENT AIR PRESSURE ERRORS
0x0080716c,fault_when_epf_ambient_air_pressure_fuel_error_found_0_65535,FAULT WHEN EPF AMBIENT AIR PRESSURE FUEL ERROR FOUND
0x0080716e,fault_when_epf_ambient_air_pressure_rpm_error_found_0_65535,FAULT WHEN EPF AMBIENT AIR PRESSURE RPM ERROR FOUND
0x00807170,time_duration_to_warn_driver_before_shutdown_due_to_ambient_ai_0_65535,TIME DURATION TO WARN DRIVER BEFORE SHUTDOWN DUE TO AMBIENT AI
0x00807172,shutdown_severity_threshold_for_ambient_air_pressure_fueling_0_15,SHUTDOWN SEVERITY THRESHOLD FOR AMBIENT AIR PRESSURE FUELING
0x00807174,shutdown_severity_threshold_for_ambient_air_pressure_rpm_0_15,SHUTDOWN SEVERITY THRESHOLD FOR AMBIENT AIR PRESSURE RPM
0x008071da,blank_spot_for_esdn_backwards_compatibility_0_0_1,BLANK SPOT FOR ESDN BACKWARDS COMPATIBILITY
0x008071dc,fueling_value_above_which_wet_stack_timing_is_set_to_zero_0_100,FUELING VALUE ABOVE WHICH WET STACK TIMING IS SET TO ZERO
0x0080727c,battery_voltage_low_threshold_during_crank_in_count_0_1023,BATTERY VOLTAGE LOW THRESHOLD DURING CRANK(IN COUNT)
0x0080727e,battery_low_at_cranking_error_set_0_32767,BATTERY LOW AT CRANKING ERROR SET
0x00807280,battery_low_at_cranking_error_clear_0_32767,BATTERY LOW AT CRANKING ERROR CLEAR
0x00807282,engine_state_tranistion_delay_used_in_battery_low_at_crankin_0_32767,ENGINE STATE TRANISTION DELAY USED IN BATTERY LOW AT CRANKIN
0x00807286,CRCOACTM,AMOUNT OF TIME BUMP MUST BE HELD BEFORE TRANSITIONING TO COAST/ACCEL
0x0080728a,delay_time_to_ensure_that_coolant_level_switches_error_has_cha_0_65535,DELAY TIME TO ENSURE THAT COOLANT LEVEL SWITCHES ERROR HAS CHA
0x00807410,time_period_to_disable_imt_epf_due_to_exh_brake_0_65535,TIME PERIOD TO DISABLE IMT EPF DUE TO EXH. BRAKE
0x00807412,lift_pump_run_time_after_key_on_0_to_120,LIFT PUMP RUN-TIME AFTER KEY-ON
0x00807414,lift_pump_off_time_duration_during_cranking_0_to_120,LIFT PUMP OFF-TIME DURATION DURING CRANKING
0x00807416,lift_pump_on_time_duration_during_cranking_0_to_120,LIFT PUMP ON-TIME DURATION DURING CRANKING
0x00807418,lift_pump_run_time_when_stopping_after_cranking_0_to_120,LIFT PUMP RUN TIME WHEN STOPPING AFTER CRANKING
0x0080741a,lift_pump_run_time_when_stopping_after_running_0_to_120,LIFT PUMP RUN TIME WHEN STOPPING AFTER RUNNING
0x0080741c,flag_to_override_prime_pump_control_0_to_ff,FLAG TO OVERRIDE PRIME PUMP CONTROL
0x0080741d,desired_state_on_off_of_prime_pump_when_override_flag_is_set_0_to_ff,DESIRED STATE (ON/OFF) OF PRIME PUMP WHEN OVERRIDE FLAG IS SET
0x0080741e,debounce_counts_for_vp44_micro_error_0_to_255,DEBOUNCE COUNTS FOR VP44_MICRO_ERROR
0x0080741f,number_of_cylinders_the_engine_has_0_to_16,NUMBER OF CYLINDERS THE ENGINE HAS [Alt: cylinder_count_FLMXCYCU]
0x00807420,requested_location_on_pump_cam_for_soi_100_to_100,REQUESTED LOCATION ON PUMP CAM FOR SOI
0x00807422,reserved_location_for_future_pump_setup_information_0_to_ff,RESERVED LOCATION FOR FUTURE PUMP SETUP INFORMATION
0x00807423,reserved_location_for_future_pump_setup_information_0_to_ff,RESERVED LOCATION FOR FUTURE PUMP SETUP INFORMATION
0x00807426,target_angular_position_of_sync_pulse_after_tdc_0_to_60,TARGET ANGULAR POSITION OF SYNC PULSE AFTER TDC
0x00807428,target_angle_during_which_sync_pulse_is_held_low_0_to_120,TARGET ANGLE DURING WHICH SYNC PULSE IS HELD LOW
0x0080742a,slope_used_to_convert_final_timing_to_vp44_units_50_to_50,SLOPE USED TO CONVERT FINAL_TIMING TO VP44 UNITS
0x0080742c,intercept_used_to_convert_final_timing_to_vp44_units_360_to_360,INTERCEPT USED TO CONVERT FINAL_TIMING TO VP44 UNITS
0x0080742e,maximum_increase_in_timing_command_allowed_per_loop_0_to_60,MAXIMUM INCREASE IN TIMING COMMAND ALLOWED PER LOOP
0x00807430,maximum_decrease_in_timing_command_allowed_per_loop_0_to_60,MAXIMUM DECREASE IN TIMING COMMAND ALLOWED PER LOOP
