"name","comment","type","length","unit","memory_address","id","name_short","filename","inserted_at","full_name"
"ConfigFile.CKIIFLES","CRANK INITIAL FUEL BREAK SPEED~0-1000","0","2","RPM","0080D0B2",1054,"CKIIFLES","64t6","2025-08-29 09:25:34.670646","CKIIFLES"
"ConfigFile.CKIIREES","CRANK INITIAL REENTRY SPEED~0-1000","0","2","RPM","00807F06",1055,"CKIIREES","64t6","2025-08-29 09:25:34.670646","CKIIREES"
"ConfigFile.CKIITAES","CRANK INITIAL ADVACE BREAK SPEED~0-1000","0","2","RPM","0080D0B4",1056,"CKIITAES","64t6","2025-08-29 09:25:34.670646","CKIITAES"
"ConfigFile.CKINFRAJ","FUELING VAL. TO BE ADDED TO CRANK INITIAL FUEL VAL.~0-100","0","2","%FU","0080D0BC",1057,"CKINFRAJ","64t6","2025-08-29 09:25:34.670646","CKINFRAJ"
"ConfigFile.CKINRPAJ","ENG. SPD. VAL. TO BE ADDED TO CRK INIT FUEL BRK SPD.~0-1000","0","2","RPM","0080D0BE",1058,"CKINRPAJ","64t6","2025-08-29 09:25:34.670646","CKINRPAJ"
"ConfigFile.CKJSESRT","CRANK JUMPSTART RPM RAMP RATE~0-1000","0","2","R/S","00807F0E",1059,"CKJSESRT","64t6","2025-08-29 09:25:34.670646","CKJSESRT"
"ConfigFile.CKJSFLRT","CRANK JUMPSTART TVO RAMP RATE~0 - 100","0","2","FU/S","00807F0C",1060,"CKJSFLRT","64t6","2025-08-29 09:25:34.670646","CKJSFLRT"
"ConfigFile.CKJSTM","TIMER USED TO DICTATE A JUMPSTART CONDITION~0-13107","0","2","SEC","0080D0A0",1061,"CKJSTM","64t6","2025-08-29 09:25:34.670646","CKJSTM"
"ConfigFile.CKREESOF","CRANK REENTRY SPEED OFFSET~-1000-1000","0","2","RPM","00807F08",1062,"CKREESOF","64t6","2025-08-29 09:25:34.670646","CKREESOF"
"ConfigFile.CKSPRP","ENGINE SPEED FOR TRANSITION INTO/OUT OF CRANK(REENTR) STATE~0-300","0","2","RPM","00807F22",1063,"CKSPRP","64t6","2025-08-29 09:25:34.670646","CKSPRP"
"ConfigFile.CKSYERTT","TOOTH COUNT AT WHICH ERROR WAS FOUND BY PMM~0 - 255","0","1","","0080D292",1064,"CKSYERTT","64t6","2025-08-29 09:25:34.670646","CKSYERTT"
"ConfigFile.CKSYERTY","PMM_ERROR_TYPE:SIGNIFIES THE TYPE OF SYNC ERROR FOUND BY PMMA~0 - FF","0","1","HEX","0080D293",1065,"CKSYERTY","64t6","2025-08-29 09:25:34.670646","CKSYERTY"
"ConfigFile.CKTTCUER","CRANK_TOOTH_COUNT_ERROR:INCREMENTED WHEN EPS TOOTH COUNT WRO~0 - 65535","0","1","CNT","0080D2BF",1066,"CKTTCUER","64t6","2025-08-29 09:25:34.670646","CKTTCUER"
"ConfigFile.CKTTERMX","IF CRANK_TOOTH_COUNT_ERROR_COUNT >= THIS THEN SET ERROR~0 - 255","0","1","CNT","00807F9E",1067,"CKTTERMX","64t6","2025-08-29 09:25:34.670646","CKTTERMX"
"ConfigFile.CKWSTA","WET STACK TIMING OUTPUTED BY CRANK~0-120","0","2","DADV","0080D0A4",1068,"CKWSTA","64t6","2025-08-29 09:25:34.670646","CKWSTA"
"ConfigFile.CLNTFL","MAXIMUM FUELING VALUE THAT DOES NOT INJECT FUEL.~0 - 100","0","2","MM3S","00808194",1069,"CLNTFL","64t6","2025-08-29 09:25:34.670646","CLNTFL"
"ConfigFile.CMECTR","TIME KEY SWITCH IS ON AND ECM IS RUNNING BOOT OR APPLICATION ~0 - 2^29","0","4","SEC","0080BDA4",1070,"CMECTR","64t6","2025-08-29 09:25:34.670646","CMECTR"
"ConfigFile.CMEGTR","TIME THAT THE ENGINE IS NOT IN STOP STATE~0-2^29","0","4","SEC","0080CCEE",1071,"CMEGTR","64t6","2025-08-29 09:25:34.670646","CMEGTR"
"ConfigFile.CMLSEL","CAM_SYNC_LOST_DURATION~0 - 20","0","2","SEC","0080D056",1072,"CMLSEL","64t6","2025-08-29 09:25:34.670646","CMLSEL"
"ConfigFile.CMLSMXEL","MAX_CAM_SYNC_LOST_DURATION~0 - 20","0","2","SEC","00807EDC",1073,"CMLSMXEL","64t6","2025-08-29 09:25:34.670646","CMLSMXEL"
"ConfigFile.CMSNCU01","WIDE_CI_COUNT:EXPECTED EPS TEETH DURING WIDE CI PULSE~0 - 24","0","2","CNT","00807F98",1074,"CMSNCU01","64t6","2025-08-29 09:25:34.670646","CMSNCU01"
"ConfigFile.CMSNCU02","NARROW_CI_COUNT:EXPECTED EPS TEETH DURING NARROW CI PULSE~0 - 24","0","2","CNT","00807F9A",1075,"CMSNCU02","64t6","2025-08-29 09:25:34.670646","CMSNCU02"
"ConfigFile.CMSNCUER","CI_TOOTH_COUNT_ERROR:INCREMENTED WHEN CI PULSE WIDTH IS WRONG~0 - 255","0","1","CNT","0080D2C0",1076,"CMSNCUER","64t6","2025-08-29 09:25:34.670646","CMSNCUER"
"ConfigFile.CMSNERMX","IF CI_TOOTH_COUNT_ERROR_COUNT >= THIS THEN SET ERROR~0 - 255","0","1","CNT","00807F9F",1077,"CMSNERMX","64t6","2025-08-29 09:25:34.670646","CMSNERMX"
"ConfigFile.CMSNFXER","CI_SIGNAL_ERROR:INCREMENTED WHEN CI PULSE IS MISSING~0 - 255","0","1","CNT","0080D2C1",1078,"CMSNFXER","64t6","2025-08-29 09:25:34.670646","CMSNFXER"
"ConfigFile.CMSNFXMX","IF CI_SIGNAL_ERROR_COUNT >= THIS THEN SET ERROR~0 - 255","0","1","CNT","00807FA0",1079,"CMSNFXMX","64t6","2025-08-29 09:25:34.670646","CMSNFXMX"
"ConfigFile.CMSNTMCU","CI_LOST_COUNT_MAX:RESET VALUE FOR CI TIMEOUT COUNTER~0 - 100","0","2","CNT","00807F9C",1080,"CMSNTMCU","64t6","2025-08-29 09:25:34.670646","CMSNTMCU"
"ConfigFile.CMSNTTCU","CI_TOOTH_COUNT:NUMBER OF EPS TEETH DURING CI PULSE~0 - 24","0","1","CNT","0080D2BE",1081,"CMSNTTCU","64t6","2025-08-29 09:25:34.670646","CMSNTTCU"
"ConfigFile.CMSYBKSS","CAM_SYNC_STATE_BACKUP: 0 = NO SYNC, 1 = HAVE SYNC, 2 = LOST SYNC~0 - 2","0","1","NHL","0080D0D0",1082,"CMSYBKSS","64t6","2025-08-29 09:25:34.670646","CMSYBKSS"
"ConfigFile.CMSYFG","FLAG INDICATING CRANK REV 1 OR 2 OF CAM REV~0 - 1","0","1","","0080D0CF",1083,"CMSYFG","64t6","2025-08-29 09:25:34.670646","CMSYFG"
"ConfigFile.CMSYRSFG","CAM_CYCLE_RESET:FLAG INDICATING OCCURRENCE OF EPS PULSE~TRUE, FALSE","0","1","1-T","0080D0CE",1084,"CMSYRSFG","64t6","2025-08-29 09:25:34.670646","CMSYRSFG"
"ConfigFile.CMSYSS","CAM_SYNC_STATE: 0=NO SYNC,1=HAVE SYNC,2=LOST SYNC ON CAM.~0 - 2","0","1","NHL","0080D0CC",1085,"CMSYSS","64t6","2025-08-29 09:25:34.670646","CMSYSS"
"ConfigFile.CNMO15MK","MASK USED FOR CAN MSG OBJECT 15.~0 - FFFFFFFF","0","4","HEX","008084B0",1086,"CNMO15MK","64t6","2025-08-29 09:25:34.670646","CNMO15MK"
"ConfigFile.CPCS01XA","REF. AXIS FOR RATIO OF CYL. PRESS. TO COMPRESSION PRESS. PER ~0 - 4500","4","13","RPM","000605B2",5839,"CPCS01XA","64t6","2025-08-29 19:57:55.587868","CPCS01XA"
"CPCS02BS","ABS. BOOST REFERENCE AXIS FOR COMP. RATIO RAISE~0 - 80","4","3","PSIA","000605F2",1089,"CPCS02BS","64t6","2025-08-29 09:25:34.670646","CPCS02BS"
"ConfigFile.CPCS02XA","REFERENCE AXIS FOR COMPRESSION RATIO RAISED TO POWER OF A POL~0 - 4500","4","13","RPM","000605F2",1088,"CPCS02XA","64t6","2025-08-29 09:25:34.670646","CPCS02XA"
"ConfigFile.CPCS02YA","DATA AXIS FOR COMPRESSION RATIO RAISED TO POWER OF A POLYTROPI~30 - 70","6","2","NONE","000605F2",1087,"CPCS02YA","64t6","2025-08-29 09:25:34.670646","CPCS02YA"
"ConfigFile.CPCS03XA","REFERENCE AXIS FOR RATIO OF DEG. F TO DEG. TVC TABLE~0 - 4500","4","13","RPM","0006065C",1090,"CPCS03XA","64t6","2025-08-29 09:25:34.670646","CPCS03XA"
"ConfigFile.CPCYPR","CALCULATED CYLINDER PRESSURE~1500 - 3000","0","2","PSIA","0080AAA0",1091,"CPCYPR","64t6","2025-08-29 09:25:34.670646","CPCYPR"
"ConfigFile.CPDCMN","MIN. DIFF. BETWEEN DESIRED CYLINDER PRESSURE AND CALCULATED CY~0 - 200","0","2","PSIA","00807CFA",1092,"CPDCMN","64t6","2025-08-29 09:25:34.670646","CPDCMN"
"ConfigFile.CPDSXA","ENGINE SPEED REFERENCE AXIS FOR DESIRED CYLINDER PRESSURE TAB~0 - 4500","4","13","RPM","000606A4",1093,"CPDSXA","64t6","2025-08-29 09:25:34.670646","CPDSXA"
"CPDSYA","FUELING REFERENCE AXIS FOR DESIRED CYLINDER PRESSURE TABLE~0 - 100","4","7","MM3S","000606A4",1094,"CPDSYA","64t6","2025-08-29 09:25:34.670646","CPDSYA"
"ConfigFile.CPDSZA","DATA AXIS FOR DESIRED CYLINDER PRESSURE TABLE~1500 - 3000","6","2","PSIA","000606A4",1095,"CPDSZA","64t6","2025-08-29 09:25:34.670646","CPDSZA"
"ConfigFile.CPEPIMTP","EXPECTED INTAKE TEMPERATURE BASED ON MASS FUEL RATE CALCULA~-50 TO 293","0","2","DEGF","0080AA9C",1096,"CPEPIMTP","64t6","2025-08-29 09:25:34.670646","CPEPIMTP"
"ConfigFile.CPMNAP","MINIMUM VALUE OF ALPHA REQUIRED TO CALCULATE CYLINDER_MAINTENANC~0 - 1","0","2","NONE","00807D08",1097,"CPMNAP","64t6","2025-08-29 09:25:34.670646","CPMNAP"
"ConfigFile.CPMNES","MINIMUM ALLOWABLE ENGINE SPEED FOR THIS ALGORITHM TO OPERATE~0 - 4500","0","2","RPM","00807D0E",1098,"CPMNES","64t6","2025-08-29 09:25:34.670646","CPMNES"
"ConfigFile.CPMNFL","MINIMUM ALLOWABLE FUELING FOR THIS ALGORITHM TO OPERATE~0 - 100","0","2","MM3S","00807D10",1099,"CPMNFL","64t6","2025-08-29 09:25:34.670646","CPMNFL"
"ConfigFile.CPMNICRD","MINIMUM ALLOWED TIMING RETARD FOR THIS ALGORITHM~-20 - 0","0","2","IADV","00807D0C",1100,"CPMNICRD","64t6","2025-08-29 09:25:34.670646","CPMNICRD"
"ConfigFile.CPMNTAES","MINIMUM ALLOWED ENGINE SPEED FOR TIMING ADVANCE IN THIS ALGOR~0 - 4500","0","2","RPM","00807D0A",1101,"CPMNTAES","64t6","2025-08-29 09:25:34.670646","CPMNTAES"
"ConfigFile.CPMXES","MAXIMUM ALLOWABLE ENGINE SPEED FOR THIS ALGORITHM TO OPERATE~0 - 4500","0","2","RPM","00807D06",1102,"CPMXES","64t6","2025-08-29 09:25:34.670646","CPMXES"
"ConfigFile.CPMXFLMF","FUEL RATE AT MAXIMUM FUELING CONDITIONS~32000 - 450000","0","2","%FUR","00807D14",1103,"CPMXFLMF","64t6","2025-08-29 09:25:34.670646","CPMXFLMF"
"ConfigFile.CPMXFLTP","INTAKE MANIFOLD TEMPERATURE AT MAXIMUM FUELING CONDITION~-50 - 293","0","2","DEGF","00807CFC",1104,"CPMXFLTP","64t6","2025-08-29 09:25:34.670646","CPMXFLTP"
"ConfigFile.CPMXICTA","MAXIMUM ALLOWED TIMING ADVANCE FOR THIS ALGORITHM~0 - 20","0","2","IADV","00807D02",1105,"CPMXICTA","64t6","2025-08-29 09:25:34.670646","CPMXICTA"
"ConfigFile.CPMXIMTP","INTAKE MANIFOLD TEMPERATURE AT MOTORING CONDITIONS~-50 - 293","0","2","DEGF","00807CFE",1106,"CPMXIMTP","64t6","2025-08-29 09:25:34.670646","CPMXIMTP"
"ConfigFile.CPMXTAES","MAXIMUM ALLOWED ENGINE SPEED FOR TIMING ADVANCE IN THIS ALGOR~0 - 4500","0","2","RPM","00807D04",1107,"CPMXTAES","64t6","2025-08-29 09:25:34.670646","CPMXTAES"
"ConfigFile.CPTAIC","INCREMENT TIMING VALUE OUTPUT BY CYLINDER PRESSURE MAINTENANC~-20 - 20","0","2","DADV","0080AA9E",1108,"CPTAIC","64t6","2025-08-29 09:25:34.670646","CPTAIC"
"ConfigFile.CPTPMNDC","MINIMUM DIFFERENCE EXPECTED AND MEASURED INTAKE TEMPERATURE~0 - 200","0","2","DEGF","00807D00",1109,"CPTPMNDC","64t6","2025-08-29 09:25:34.670646","CPTPMNDC"
"ConfigFile.CRBODJCL","SLOPE OF THE BOTTOM DROOP LINE CALCULATED IN CC/RSG DROOP~0 - 0.35","0","2","M/F","0080AA3E",5837,"CRBODJCL","64t6","2025-08-29 19:57:55.584859","CRBODJCL"
"ConfigFile.CRBODPWD","BOTTOM DROOP WIDTH FOR CRUISE CONTROL.~0 - 10","0","2","MPH","01000544",5835,"CRBODPWD","64t6","2025-08-29 19:57:55.580907","CRBODPWD"
"ConfigFile.CRDPAJRF","1=ROAD_SPEED, 0=PREDICTED_VEHICLE_SPEED USED IN FEEDBACK LO~TRUE/FALSE","0","2","1=VS","0100055C",5827,"CRDPAJRF","64t6","2025-08-29 19:57:55.568854","CRDPAJRF"
"ConfigFile.CRDPRFVS","REFERENCE SPEED USED WHEN CALCULATING CC AND RSG UPPER DROOPS ON~0-255","0","2","MPH","00807C78",5825,"CRDPRFVS","64t6","2025-08-29 19:57:55.565966","CRDPRFVS"
"ConfigFile.CRERDCHL","HIGH LIMIT FOR CRUISE_RSG_ERROR_DELTA~0-255","0","2","MPH","00807C7A",5820,"CRERDCHL","64t6","2025-08-29 19:57:55.55864","CRERDCHL"
"ConfigFile.CRERDCLL","LOW LIMIT FOR CRUISE_RSG_ERROR_DELTA~-255-0","0","2","MPH","00807C7C",5819,"CRERDCLL","64t6","2025-08-29 19:57:55.557317","CRERDCLL"
"ConfigFile.CRERESGN","GAIN USED BY CC/RSG TO ADJUST DROOP ERROR BASED AXLE RATIO, TI~1 - 294","0","2","","01000556",5818,"CRERESGN","64t6","2025-08-29 19:57:55.555547","CRERESGN"
"ConfigFile.CRESGNAU","GAIN USED TO ADJUST DROOP ERROR. CAN CHANGE WITH REAR AXLE RATIO~1-294","0","2","R/MG","0080AA78",5816,"CRESGNAU","64t6","2025-08-29 19:57:55.552526","CRESGNAU"
"ConfigFile.CRGDADSZ","ADJUSTABLE PARAMETER TABLE SIZE FOR CC/RS GAIN DROOPS~0X0000 - 0XFFFF","0","2","HEX","01000542",5814,"CRGDADSZ","64t6","2025-08-29 19:57:55.549546","CRGDADSZ"
"ConfigFile.CRGNADXA","X-AXIS OF TABLE USED BY CC/RSG TO ADJUST ERROR BASED ON FILTERE~0 - 10","4","6","","00807C98",5813,"CRGNADXA","64t6","2025-08-29 19:57:55.548029","CRGNADXA"
"ConfigFile.CRGVADSZ","ADJUSTABLE PARAMETER TABLE SIZE FOR CC/RS GOVERNOR~0X0000 - 0XFFFF","0","2","HEX","01000554",5811,"CRGVADSZ","64t6","2025-08-29 19:57:55.545042","CRGVADSZ"
"ConfigFile.CRLSELBK","CRANK_SYNC_BACKUP_LOST_DURATION: AMOUNT OF TIME CRANK SYNC LOST~1 - 20","0","2","SEC","0080D06A",5806,"CRLSELBK","64t6","2025-08-29 19:57:55.537423","CRLSELBK"
"ConfigFile.CRLSMXBK","MAX_CRANK_SYNC_BACKUP_LOST_DURATION: AMOUNT OF TIME CRANK LOST ~1 - 20","0","2","SEC","00807EE8",5805,"CRLSMXBK","64t6","2025-08-29 19:57:55.53596","CRLSMXBK"
"ConfigFile.CRLSMXEL","MAX_CRANK_SYNC_LOST_DURATION~0 - 20","0","2","SEC","00807EDE",5804,"CRLSMXEL","64t6","2025-08-29 19:57:55.534547","CRLSMXEL"
"ConfigFile.CRMXRZTN","MAXIMUM ALLOWABLE CRUISE CONTROL REFERENCE SPEED ALLOWED~0 - 255.9961","0","2","MPH","01000232",5795,"CRMXRZTN","64t6","2025-08-29 19:57:55.521134","CRMXRZTN"
"ConfigFile.CRMXVSRF","MAXIMUM ALLOWABLE VEHICLE SPEED SELECTED AS THE RSG REFER~2 - 255.9961","0","2","MPH","0080DC82",5792,"CRMXVSRF","64t6","2025-08-29 19:57:55.516524","CRMXVSRF"
"ConfigFile.CROGESIE","INDICATES IF CRUISE WAS INACTIVED DUE TO OOG OR LOW RPM~TRUE, FALSE","0","2","HEX","0080AA36",5791,"CROGESIE","64t6","2025-08-29 19:57:55.514886","CROGESIE"
"ConfigFile.CRRSVSVL","FLAG TO DENOTE IF VALID RESUME SPEED IS AVAILABLE~VALID / INVALID","0","2","V/IV","0080AA80",5780,"CRRSVSVL","64t6","2025-08-29 19:57:55.498568","CRRSVSVL"
"ConfigFile.CRSYBKSS","CRANK_SYNC_STATE_BACKUP: 0 = NO SYNC, 1 = HAVE SYNC, 2 = LOST SY~0 - 2","0","1","NHL","0080D0D1",5768,"CRSYBKSS","64t6","2025-08-29 19:57:55.48098","CRSYBKSS"
"ConfigFile.CRTHODDC","MIN VEHICLE OVERSPEED NEEDED IN CC IN ORDER TO DETECT A THROTTL~0 - 10","0","2","DMPH","00807C5E",5766,"CRTHODDC","64t6","2025-08-29 19:57:55.47808","CRTHODDC"
"ConfigFile.CRTODJCL","SLOPE OF THE TOP DROOP LINE COMPUTED IN CC/RSG DROOP ALGORITH~0 - 0.35","0","2","M/%F","0080AA52",5765,"CRTODJCL","64t6","2025-08-29 19:57:55.476619","CRTODJCL"
"ConfigFile.CRTODPOF","OFFSET OF THE CC/RSG TOP DROOP~0-100","0","2","%FU","0080AA60",5761,"CRTODPOF","64t6","2025-08-29 19:57:55.470697","CRTODPOF"
"ConfigFile.CRTODPWD","TOP DROOP WIDTH FOR CRUISE CONTROL.~0 - 10","0","2","MPH","01000546",5760,"CRTODPWD","64t6","2025-08-29 19:57:55.469017","CRTODPWD"
"ConfigFile.CRUSDSSW","INDICATES DISCRETE(T) OR FORD MULTIPLEXED(F) CRUISE SWITC~TRUE / FALSE","0","2","T/F","0100023A",5759,"CRUSDSSW","64t6","2025-08-29 19:57:55.467473","CRUSDSSW"
"ConfigFile.CSA1FBPZ","PRIORITY OF THE CLIENT THAT  IS CURRENTLY OVERRIDING RLY2 FEED~00 - FF","0","1","HEX","0080BD73",5755,"CSA1FBPZ","64t6","2025-08-29 19:57:55.461605","CSA1FBPZ"
"ConfigFile.CSA1FBUO","BIT 9, AN ENABLE FLAG WHICH ALLOWS A CLIENT TO OVERRIDE~ENABLE/DISABLE","1","2","NONE","010001A8",5754,"CSA1FBUO","64t6","2025-08-29 19:57:55.460163","CSA1FBUO"
"ConfigFile.CSA2FBPZ","PIRORITY OF CLIENT WHICH IS CURRENTLY OVERRIDING RLY3 FEEDBACK~00 - FF","0","1","HEX","0080BD74",5752,"CSA2FBPZ","64t6","2025-08-29 19:57:55.457149","CSA2FBPZ"
"ConfigFile.CSA2FBUO","BIT10, AN ENABLE FLAG WHICH ALLOWS A CLIENT TO OVERRIDE~ENABLE/DISABLE","1","2","NONE","010001A8",5751,"CSA2FBUO","64t6","2025-08-29 19:57:55.455701","CSA2FBUO"
"ConfigFile.CSBS0001","REPLACED OLD CRANK_TIMER_COUNT1~0","0","2","HEX","00807C1A",5749,"CSBS0001","64t6","2025-08-29 19:57:55.452876","CSBS0001"
"ConfigFile.CSBS0002","REPLACED OLD CRANK_TIMER_COUNT2~0","0","2","HEX","00807C1C",5748,"CSBS0002","64t6","2025-08-29 19:57:55.451319","CSBS0002"
"ConfigFile.CSCDCKTP","TEMP BELOW WHICH COLD CRANK CAN RUN~-50 - 293","0","2","DEGF","00807C0E",5747,"CSCDCKTP","64t6","2025-08-29 19:57:55.449934","CSCDCKTP"
"ConfigFile.CSCDESTR","ENGINE SPEED LIMIT BELOW WHICH THE COLD CRANK SYNC. DETERMINA~0 - 8000","0","2","RPM","00807C16",5746,"CSCDESTR","64t6","2025-08-29 19:57:55.448547","CSCDESTR"
"ConfigFile.CSCKERBU","NUMBER OF LOSSES OF CRANK SYNC FOR BACKUP~0 - 65535","0","2","CNT","0080D0D8",5745,"CSCKERBU","64t6","2025-08-29 19:57:55.447135","CSCKERBU"
"ConfigFile.CSCKERCU","INCREMENTED 6/CAM WHEN CRANK NOT SYNCHED~0 - 65535","0","2","CNT","0080D0D4",5744,"CSCKERCU","64t6","2025-08-29 19:57:55.445659","CSCKERCU"
"ConfigFile.CSCKFXCU","THRESHOLD AT WHICH CRANK SENSOR NO LONGER USED~0 - 65535","0","2","CNT","00807FA6",5743,"CSCKFXCU","64t6","2025-08-29 19:57:55.444211","CSCKFXCU"
"ConfigFile.CSCKMXCU","LIMIT ON CRANK SYNC ERROR COUNT~0 - 65535","0","2","CNT","00807FA8",5742,"CSCKMXCU","64t6","2025-08-29 19:57:55.4426","CSCKMXCU"
"ConfigFile.CSCKSLAJ","TIME CONSTANT COMPARED WITH PRIOR PULSE SLOPE IN  FINAL COLD ~0 - 4000","0","2","USEC","00807C12",5741,"CSCKSLAJ","64t6","2025-08-29 19:57:55.440969","CSCKSLAJ"
"ConfigFile.CSCKSLCS","TIME CONSTANT COMPARED WITH PRIOR PULSE TIME IN FINAL COLD SY~-400 - 0","0","2","USEC","00807C14",5740,"CSCKSLCS","64t6","2025-08-29 19:57:55.438868","CSCKSLCS"
"ConfigFile.CSCKTTCM","EXPECTED NUMBER OF ESS TEETH BETWEEN EPS ADDTNL~0 - 255","0","1","TTH","00807FAB",5739,"CSCKTTCM","64t6","2025-08-29 19:57:55.43737","CSCKTTCM"
"ConfigFile.CSCKTZTP","TEMP BELOW WHICH COLD CRANK CAN RUN~-50 - 293","0","2","DEGF","00807C10",5738,"CSCKTZTP","64t6","2025-08-29 19:57:55.435631","CSCKTZTP"
"ConfigFile.CSCMCYCU","EPS_SYNC_COUNT THRESHOLD TO DETERMINE CAM PHASE~0 - 7","0","1","CNT","00807FAA",5737,"CSCMCYCU","64t6","2025-08-29 19:57:55.43423","CSCMCYCU"
"ConfigFile.CSCMFXCU","THRESHOLD AT WHICH CAM SENSOR NO LONGER USED~0 - 65535","0","2","CNT","00807FA2",5736,"CSCMFXCU","64t6","2025-08-29 19:57:55.432746","CSCMFXCU"
"ConfigFile.CSCMMXCU","LIMIT ON CAM SYNC ERROR COUNT~0 - 65535","0","2","CNT","00807FA4",5735,"CSCMMXCU","64t6","2025-08-29 19:57:55.431146","CSCMMXCU"
"ConfigFile.CSCMPSCU","COUNT OF EPS PULSES SINCE ESS MISSING TOOTH~0 - 255","0","1","CNT","0080D2CB",5734,"CSCMPSCU","64t6","2025-08-29 19:57:55.429607","CSCMPSCU"
"ConfigFile.CSCMSYCU","EPS PULSE COUNT SINCE ADDTNL EPS PULSE~0 - 255","0","1","CNT","0080D2CC",5733,"CSCMSYCU","64t6","2025-08-29 19:57:55.427894","CSCMSYCU"
"ConfigFile.CSERCUBU","NUMBER OF LOSSES OF CAM SYNC FOR BACKUP~0 - 200","0","2","","0080D0D6",5732,"CSERCUBU","64t6","2025-08-29 19:57:55.426313","CSERCUBU"
"ConfigFile.CSERFLIH","NUMBER OF SYNC. ERRORS ABOVE WHICH CRANK FUELING WILL BE INHIB~0 - 200","0","2","NONE","00807C18",5731,"CSERFLIH","64t6","2025-08-29 19:57:55.42488","CSERFLIH"
"ConfigFile.CSSYSSCM","0-NO SYNC  1-LOST SYNC  2-HAVE SYNC~0, 1, 2","0","1","NLH","0080D2CD",5730,"CSSYSSCM","64t6","2025-08-29 19:57:55.423306","CSSYSSCM"
"ConfigFile.CSTM01CU","USED IN CRANKING MODE~0 - 4000","0","4","USEC","00807C22",5729,"CSTM01CU","64t6","2025-08-29 19:57:55.421779","CSTM01CU"
"ConfigFile.CSTM02CU","USED IN CRANKING MODE~0 - 4000","0","4","USEC","00807C26",5728,"CSTM02CU","64t6","2025-08-29 19:57:55.419928","CSTM02CU"
"ConfigFile.CSXT_1PC","VALUE USED TO DETECT SYNC PULSE~0 - 100","0","2","%","00807C1E",5727,"CSXT_1PC","64t6","2025-08-29 19:57:55.41812","CSXT_1PC"
"ConfigFile.CSXT_2PC","% VALUE USED TO DETECT SYNC PULSE~0 - 100","0","2","%","00807C20",5726,"CSXT_2PC","64t6","2025-08-29 19:57:55.416347","CSXT_2PC"
"ConfigFile.CTALSLST","STATE OF SELECTED ALTERNATE THROTTLE PRIORITY~0 - 9","0","2","ALST","0080AA94",5725,"CTALSLST","64t6","2025-08-29 19:57:55.414782","CTALSLST"
"ConfigFile.CTDGRZTD","MPH ABOVE WHICH THROTTLE FAULTS CAN BE LOGGED FOR UNCALIBRATED~0 - 255","0","2","MPH","00807CF2",5724,"CTDGRZTD","64t6","2025-08-29 19:57:55.413306","CTDGRZTD"
"ConfigFile.CTEVTETH","INTERMEDIATE CALCULATED VALUE OF COMMANDED THROTTLE BASED ON S~0 - 100","0","2","%","0080AA92",5723,"CTEVTETH","64t6","2025-08-29 19:57:55.411842","CTEVTETH"
"ConfigFile.CTIDFTDY","TIME FAULT CONDITIONS MUST EXIST BEFORE LOGGING A THROTTLE FAUL~0-2000","0","2","MSEC","00807CF6",5721,"CTIDFTDY","64t6","2025-08-29 19:57:55.408735","CTIDFTDY"
"ConfigFile.CTIVSWSS","IVS SWITCH STATUS WHEN THROTTLE_VALIDATION_PROCESS_ERROR ~TRUE / FALSE","0","2","HEX","00804FC8",5720,"CTIVSWSS","64t6","2025-08-29 19:57:55.40712","CTIVSWSS"
"ConfigFile.CTMNAJDY","FLAG TO DELAY RESETTING OF THROTTLE_MIN WHEN SAMPLED_THROTT~TRUE/FALSE","0","2","T/F","00807CEC",5719,"CTMNAJDY","64t6","2025-08-29 19:57:55.405452","CTMNAJDY"
"ConfigFile.CTMNSATH","MINIMUM SAMPLED_THROTTLE DETECTED~0-21","0","2","%","0080AA8C",5718,"CTMNSATH","64t6","2025-08-29 19:57:55.402944","CTMNSATH"
"ConfigFile.CTMXCBCU","TIME TO DELAY BEFORE SETTING A NEW THROTTLE_MIN~0-25500","0","2","MSEC","00807CE6",5717,"CTMXCBCU","64t6","2025-08-29 19:57:55.401019","CTMXCBCU"
"ConfigFile.CTRMTHEN","REMOTE THROTTLE ENABLE BIT 12 OF 0-15~0 / 1","1","2","NONE","010001AE",5716,"CTRMTHEN","64t6","2025-08-29 19:57:55.398934","CTRMTHEN"
"ConfigFile.CTRMTHPZ","PRIORITY OF REMOTE THROTTLE FEATURE W/R TO OTHER THROTTLE~0 TO 10","0","2","NONE","008089A4",5715,"CTRMTHPZ","64t6","2025-08-29 19:57:55.396873","CTRMTHPZ"
"ConfigFile.CTRTTZEN","ENABLES REMTHROT/THROT PERC CALC BEFORE TRANS., BIT 13/15 WORD C~0 - 1","1","2","NONE","010001AE",5714,"CTRTTZEN","64t6","2025-08-29 19:57:55.394803","CTRTTZEN"
"ConfigFile.DAAUCTMX","NUMBER OF AUX. DRIVER ERRORS THAT MUST BE SEEN BEFORE FAULT IS ~1 - 10","0","2","CNTS","00807BFA",5710,"DAAUCTMX","64t6","2025-08-29 17:22:53.87619","DAAUCTMX"
"ConfigFile.DAT_PLAT","PART, SERIAL NUMBER AND CODE NUMBERS FOR ECM~N/A","2","332","HEX","010002C0",5708,"DAT_PLAT","64t6","2025-08-29 17:22:53.872204","DAT_PLAT"
